population,image_index,image_id,class_index,snr_db,seed,family,mode,arm,header_accepted,body_crc_accepted,header_false_acceptance,header_fields_correct,payload_bits_correct,source_complete,source_correct,accepted_correct,source_bit_error_rate,candidate_prefix_scales,receiver_label,arithmetic_padding_reads,source_error,image_index_in_archive,prefix_sha256,source_pixels_sha256,received_sha256,transmitted_sha256,raw_payload_bits,actual_payload_bits,attempted_arithmetic_bits,arithmetic_length_field,raw_fallback,header_uses,data_uses,complex_uses,total_energy,header_payload_bits,header_crc_bits,header_tail_bits,header_coded_bits,data_crc_bits,data_tail_bits,data_mother_coded_bits,data_coded_bits,data_information_rate,psnr_db,lpips,dino
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,4.0,2003,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,112,30,,0,3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,ee908574489b96d5c884edd307f4b9e60b76cf44fad6caed5c8c174801b2a054,e010b406e27ca2ad6d5244c63807478df31d19b79edfaac7ffc8316d15c3295e,1860,1593,1593,1593,False,94,2966,3060,6120.0,25,16,6,188,16,6,3230,5932,0.2722521915037087,16.21218490600586,0.2629922330379486,0.8444234132766724
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,4.0,2003,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,112,30,,13,ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,4e7a153926bfc747c065ae85983a7819826f0fdd9f606d6972ee3f10f48490a0,1149db2014498928e3ec88291c208b03e2614f7e37de2f4d62ae57f05d5b5699,3060,2596,2596,2596,False,94,2966,3060,6120.0,25,16,6,188,16,6,5236,5932,0.4413351314902225,17.42711639404297,0.21802157163619995,0.8665728569030762
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,4.0,2003,arithmetic,9,arithmetic_m9,1,0,0,1,0,1,0,0,0.42413522012578614,9,112,187,,19,477e4720934a5cab3dee1d3b4757e9c2e8d839d71b9ec01fb27fca15acafe5c0,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,a4e2cda3afc6ae477e953f031931ea2f47c0f5b6746d770e8ca7f1675ecb30ff,765569d888cb0538478d298eb7bde4f881a7ab7d52e120358a6b3fdbab1ca1fb,5088,4279,4279,4279,False,94,2966,3060,6120.0,25,16,6,188,16,6,8602,5932,0.7250505731625084,12.941843032836914,0.45664942264556885,0.5912171006202698
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2001,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,112,0,,0,3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,fdaa0670bab8d2c45d0821cc50e20ee943996ea2d4e9bf59c3a671e2ea8e681f,b26b003bf0af380258b9058256bcbf93a5d75032cd1801c0492b3c47a3f2a162,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,16.21218490600586,0.2629922330379486,0.8444234132766724
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2001,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,112,0,,13,ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,80f7cf193187d59bff0ef59ceeaec73c2f366e2cb060adb3ec8c19fc326ea9f0,c5c532e595350d670f692daf74eea5221a89c0422e6c6814a0fe375e2a01459c,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.42711639404297,0.21802157163619995,0.8665728569030762
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2001,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.06780660377358491,9,112,0,,20,bcd52384517ae208cc725072d17e1e162b70d279863ca67fc0ab2945455c601e,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,7dcff3532f84fcf543e031854f5b7d427ec988fb82359a88c17ce75bf0b788e7,fb6698a34cca87728ec857f59b669788d83d630a6693738c9a50cfe468b918ff,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,15.07919692993164,0.33625444769859314,0.7368495464324951
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2001,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,112,30,,0,3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,9e917dd195f63a4bdca21309030941d53e14aded419483165bcbe4f8f14458bb,e010b406e27ca2ad6d5244c63807478df31d19b79edfaac7ffc8316d15c3295e,1860,1593,1593,1593,False,94,2966,3060,6120.0,25,16,6,188,16,6,3230,5932,0.2722521915037087,16.21218490600586,0.2629922330379486,0.8444234132766724
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2001,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,112,30,,13,ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,3a0f69743c509c4c67dae18a2ee877b3d9b7221b5456cbcbd6f8f75b4795b225,1149db2014498928e3ec88291c208b03e2614f7e37de2f4d62ae57f05d5b5699,3060,2596,2596,2596,False,94,2966,3060,6120.0,25,16,6,188,16,6,5236,5932,0.4413351314902225,17.42711639404297,0.21802157163619995,0.8665728569030762
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2001,arithmetic,9,arithmetic_m9,1,0,0,1,0,1,0,0,0.10534591194968554,9,112,14,,21,4f105583eaeb2b8061bf89ba03ded9cf025fe6fbdfd5674d14377bcf776c4d5b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,2e0d6f2e8a60d5add3cdb43e5610ec3a1138614360c739aa7d6da598993069fe,765569d888cb0538478d298eb7bde4f881a7ab7d52e120358a6b3fdbab1ca1fb,5088,4279,4279,4279,False,94,2966,3060,6120.0,25,16,6,188,16,6,8602,5932,0.7250505731625084,17.97020721435547,0.18945947289466858,0.9025214910507202
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2002,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,112,0,,0,3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,66e962274ac11fdbc8ef3938807f2bbe39c001d41528b60176302c3e5fa464a0,b26b003bf0af380258b9058256bcbf93a5d75032cd1801c0492b3c47a3f2a162,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,16.21218490600586,0.2629922330379486,0.8444234132766724
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2002,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,112,0,,13,ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,6ee5707afcd1bb096f0bee02b0d919ec94a976cd70ba99aabe7c289da5e7aaa6,c5c532e595350d670f692daf74eea5221a89c0422e6c6814a0fe375e2a01459c,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.42711639404297,0.21802157163619995,0.8665728569030762
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2002,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.07055817610062894,9,112,0,,22,34e4c9f190f56011c092ea86e07621ece449cda35335cca2548143b710c876fc,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,56dcfa3254d299242764fcadd7e7db2efa907c6f90d957f78ac5924acb12ae38,fb6698a34cca87728ec857f59b669788d83d630a6693738c9a50cfe468b918ff,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,16.672203063964844,0.2655433714389801,0.7760810852050781
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2002,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,112,30,,0,3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,27dbe74690da08119d9f0c4fdc4b5c2b626a1624daea8d93533b00fb3a8158c7,e010b406e27ca2ad6d5244c63807478df31d19b79edfaac7ffc8316d15c3295e,1860,1593,1593,1593,False,94,2966,3060,6120.0,25,16,6,188,16,6,3230,5932,0.2722521915037087,16.21218490600586,0.2629922330379486,0.8444234132766724
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2002,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,112,30,,13,ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,4881d347da273a6b095111f019e40a0ae1cfd67e8e411334e254ee20bce8747d,1149db2014498928e3ec88291c208b03e2614f7e37de2f4d62ae57f05d5b5699,3060,2596,2596,2596,False,94,2966,3060,6120.0,25,16,6,188,16,6,5236,5932,0.4413351314902225,17.42711639404297,0.21802157163619995,0.8665728569030762
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2002,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,112,30,,23,aefe6a6d223b46d25b6a35819314c31e583290b65cba4b89164cc5f154f9bcf9,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,6dedd2f16242924b89522a1529b38b88fdf56cb3f697f1f8ac85c7eb0cb296a7,765569d888cb0538478d298eb7bde4f881a7ab7d52e120358a6b3fdbab1ca1fb,5088,4279,4279,4279,False,94,2966,3060,6120.0,25,16,6,188,16,6,8602,5932,0.7250505731625084,18.94344711303711,0.17179900407791138,0.9199231266975403
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2003,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,112,0,,0,3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,9a1b18f50491ea09ce3c1f04172cb5cd629030aed58a251d2ab476fccdd8f3cc,b26b003bf0af380258b9058256bcbf93a5d75032cd1801c0492b3c47a3f2a162,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,16.21218490600586,0.2629922330379486,0.8444234132766724
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2003,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,112,0,,13,ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,eb4258c52c0952968b8f61392d7ac46c78c08a2688c4fb8cf94d475fc63328ce,c5c532e595350d670f692daf74eea5221a89c0422e6c6814a0fe375e2a01459c,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.42711639404297,0.21802157163619995,0.8665728569030762
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2003,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.06721698113207547,9,112,0,,24,9fd8502b81da3ab55b61fbc81b1882041ef058e48a685c27f9a172bc0983d1fb,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,37235e4339fa751aba04f08fc582f3e760ab4fd623f5de94f63b0b2216fd1d0e,fb6698a34cca87728ec857f59b669788d83d630a6693738c9a50cfe468b918ff,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,14.520176887512207,0.31600138545036316,0.7818735837936401
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2003,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,112,30,,0,3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,2e04172eeaaa0f4b0f3812a0290f6902bda89feb30891a76941e6996928967a1,e010b406e27ca2ad6d5244c63807478df31d19b79edfaac7ffc8316d15c3295e,1860,1593,1593,1593,False,94,2966,3060,6120.0,25,16,6,188,16,6,3230,5932,0.2722521915037087,16.21218490600586,0.2629922330379486,0.8444234132766724
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2003,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,112,30,,13,ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,497a69301b18417e38cddca71e9d6df4081d7a33852c794358ddbcc11febfed2,1149db2014498928e3ec88291c208b03e2614f7e37de2f4d62ae57f05d5b5699,3060,2596,2596,2596,False,94,2966,3060,6120.0,25,16,6,188,16,6,5236,5932,0.4413351314902225,17.42711639404297,0.21802157163619995,0.8665728569030762
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,5.0,2003,arithmetic,9,arithmetic_m9,1,0,0,1,0,1,0,0,0.297562893081761,9,112,80,,25,2250e3384f4a5af14cd37cde27afe2d4a89a9874f2ddb4aa12780501f1f980ac,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,9d561edf2dbb347fae136c48472be45603130f2041d3b3f29b5be52ed2dc9922,765569d888cb0538478d298eb7bde4f881a7ab7d52e120358a6b3fdbab1ca1fb,5088,4279,4279,4279,False,94,2966,3060,6120.0,25,16,6,188,16,6,8602,5932,0.7250505731625084,15.502666473388672,0.2985770106315613,0.759602427482605
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2001,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,112,0,,0,3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,8539b491982aebd61c03da1b292efd43ce6d90a00cc35e2e51bf4c74b72148a3,b26b003bf0af380258b9058256bcbf93a5d75032cd1801c0492b3c47a3f2a162,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,16.21218490600586,0.2629922330379486,0.8444234132766724
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2001,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,112,0,,13,ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,a9708eb4d4f352cbbe3da3e4574c7bdacfd62485b992751f27c019c7312b4332,c5c532e595350d670f692daf74eea5221a89c0422e6c6814a0fe375e2a01459c,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.42711639404297,0.21802157163619995,0.8665728569030762
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2001,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.015133647798742138,9,112,0,,26,d7ea4b02c2c337d9280c44b0bed21f4e7700085abdd6531f69ff04d105b8b003,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,092a147a47619bda5127190603ad7bf4ddb88cea0604e8aa3135a25006259087,fb6698a34cca87728ec857f59b669788d83d630a6693738c9a50cfe468b918ff,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,16.758909225463867,0.24402332305908203,0.8414373397827148
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2001,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,112,30,,0,3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,801e075e2ec35e93dd3d17f3acc5ff2aef02b0f7479623eaf285fb827ab8592c,e010b406e27ca2ad6d5244c63807478df31d19b79edfaac7ffc8316d15c3295e,1860,1593,1593,1593,False,94,2966,3060,6120.0,25,16,6,188,16,6,3230,5932,0.2722521915037087,16.21218490600586,0.2629922330379486,0.8444234132766724
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2001,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,112,30,,13,ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,29c03640f61e721119fbab9d19500c9c72fa55c9a34ab36a97be4820a5e6ca19,1149db2014498928e3ec88291c208b03e2614f7e37de2f4d62ae57f05d5b5699,3060,2596,2596,2596,False,94,2966,3060,6120.0,25,16,6,188,16,6,5236,5932,0.4413351314902225,17.42711639404297,0.21802157163619995,0.8665728569030762
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2001,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,112,30,,23,aefe6a6d223b46d25b6a35819314c31e583290b65cba4b89164cc5f154f9bcf9,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,800f97e47223a64709699cbd4b0a8be934fb28ee5a688a94a47a575364b6ae00,765569d888cb0538478d298eb7bde4f881a7ab7d52e120358a6b3fdbab1ca1fb,5088,4279,4279,4279,False,94,2966,3060,6120.0,25,16,6,188,16,6,8602,5932,0.7250505731625084,18.94344711303711,0.17179900407791138,0.9199231266975403
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2002,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,112,0,,0,3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,c41266d858f717fe64f848febbdbf9d29778bafdffde23d2d3638a728975f19a,b26b003bf0af380258b9058256bcbf93a5d75032cd1801c0492b3c47a3f2a162,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,16.21218490600586,0.2629922330379486,0.8444234132766724
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2002,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,112,0,,13,ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,3986395884e9c3bbde3a34e577e45d1bc044e739386749ed4eff9f57db81f5a3,c5c532e595350d670f692daf74eea5221a89c0422e6c6814a0fe375e2a01459c,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.42711639404297,0.21802157163619995,0.8665728569030762
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2002,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.007075471698113208,9,112,0,,27,8cfea15f63e8a95fbbb7a4d712a433e2c8adc89033ad2b693058c8d8d1f50c96,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,38bb76fb4dc976dcae0f22b8e701207dd8639de6b7ed865c6544ffe21bdb4855,fb6698a34cca87728ec857f59b669788d83d630a6693738c9a50cfe468b918ff,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,18.879716873168945,0.18499724566936493,0.885797381401062
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2002,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,112,30,,0,3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,e9a94520175407dd54e1c24e37924e8600c7552b49807e367fd6596bf1288971,e010b406e27ca2ad6d5244c63807478df31d19b79edfaac7ffc8316d15c3295e,1860,1593,1593,1593,False,94,2966,3060,6120.0,25,16,6,188,16,6,3230,5932,0.2722521915037087,16.21218490600586,0.2629922330379486,0.8444234132766724
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2002,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,112,30,,13,ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,4cf3015e3f4ce40e0c36389c2fea584b01b5d9bc6415fe3a005e68de22c0369c,1149db2014498928e3ec88291c208b03e2614f7e37de2f4d62ae57f05d5b5699,3060,2596,2596,2596,False,94,2966,3060,6120.0,25,16,6,188,16,6,5236,5932,0.4413351314902225,17.42711639404297,0.21802157163619995,0.8665728569030762
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2002,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,112,30,,23,aefe6a6d223b46d25b6a35819314c31e583290b65cba4b89164cc5f154f9bcf9,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,c35d9650b953163f72c7a309551a3c8eb70a8368f08ed006746ca48f9690964f,765569d888cb0538478d298eb7bde4f881a7ab7d52e120358a6b3fdbab1ca1fb,5088,4279,4279,4279,False,94,2966,3060,6120.0,25,16,6,188,16,6,8602,5932,0.7250505731625084,18.94344711303711,0.17179900407791138,0.9199231266975403
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2003,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,112,0,,0,3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,7fcb4baff645e45ee004512f3752cb09d888ca863c43d3f8e6bf0756a10b77b7,b26b003bf0af380258b9058256bcbf93a5d75032cd1801c0492b3c47a3f2a162,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,16.21218490600586,0.2629922330379486,0.8444234132766724
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2003,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,112,0,,13,ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,02f69a50aab170556e36536a8384c844d786b14bb7257731eb614ded7c70f44f,c5c532e595350d670f692daf74eea5221a89c0422e6c6814a0fe375e2a01459c,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.42711639404297,0.21802157163619995,0.8665728569030762
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2003,raw,9,raw_m9,1,0,0,1,0,1,0,0,0.011595911949685534,9,112,0,,28,b31b7c353f7208a6f551edb30fc407797d6a1cc9e85956abc2308c10b100df4b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,c88c2bf8f9bac3b194da4a05954ab8172348afaf807126cb6bb983931ccdbf89,fb6698a34cca87728ec857f59b669788d83d630a6693738c9a50cfe468b918ff,5088,5088,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,10220,5984,0.8539438502673797,18.552928924560547,0.18495863676071167,0.9250743389129639
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2003,arithmetic,7,arithmetic_m7,1,1,0,1,1,1,1,1,0.0,7,112,30,,0,3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,b6cd7351b192c63bdf595427d28f34b043569fa0469057d69b74404d8af36a71,e010b406e27ca2ad6d5244c63807478df31d19b79edfaac7ffc8316d15c3295e,1860,1593,1593,1593,False,94,2966,3060,6120.0,25,16,6,188,16,6,3230,5932,0.2722521915037087,16.21218490600586,0.2629922330379486,0.8444234132766724
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2003,arithmetic,8,arithmetic_m8,1,1,0,1,1,1,1,1,0.0,8,112,30,,13,ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,5e3cf4b153b5d61f84b7af6d652940175baed76a46429b933fb5e79a5be0781a,1149db2014498928e3ec88291c208b03e2614f7e37de2f4d62ae57f05d5b5699,3060,2596,2596,2596,False,94,2966,3060,6120.0,25,16,6,188,16,6,5236,5932,0.4413351314902225,17.42711639404297,0.21802157163619995,0.8665728569030762
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,6.0,2003,arithmetic,9,arithmetic_m9,1,1,0,1,1,1,1,1,0.0,9,112,30,,23,aefe6a6d223b46d25b6a35819314c31e583290b65cba4b89164cc5f154f9bcf9,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,426f319d21ac92917d77730aed05013e8cd947e0b51729f89981a2149ecb697f,765569d888cb0538478d298eb7bde4f881a7ab7d52e120358a6b3fdbab1ca1fb,5088,4279,4279,4279,False,94,2966,3060,6120.0,25,16,6,188,16,6,8602,5932,0.7250505731625084,18.94344711303711,0.17179900407791138,0.9199231266975403
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,7.0,2001,raw,7,raw_m7,1,1,0,1,1,1,1,1,0.0,7,112,0,,0,3b2c6a8004e7da741058eba0196dfd22d3acb8d6e89b450e87382de79e08e225,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,5f03f69a87dd33a05d8326e9187d28e3d82ef5887b3907fee86af3cc77e8800d,b26b003bf0af380258b9058256bcbf93a5d75032cd1801c0492b3c47a3f2a162,1860,1860,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,3764,5984,0.3145053475935829,16.21218490600586,0.2629922330379486,0.8444234132766724
development,11,n01943899/ILSVRC2012_val_00005706_n01943899,112,7.0,2001,raw,8,raw_m8,1,1,0,1,1,1,1,1,0.0,8,112,0,,13,ace97d98972231ef0f2ccbfdf7c206fcd0ee01f1f4a625452bfd0150ffd18d6b,4cb2373a0b87de6658118b3baa34de89add3bab2489fae317287223b68d543fa,adbfdfa14170082342e937aad11ec7ab44b001d396ed9858c6a1ae4cce6d08a1,c5c532e595350d670f692daf74eea5221a89c0422e6c6814a0fe375e2a01459c,3060,3060,,,False,68,2992,3060,6120.0,12,16,6,136,16,6,6164,5984,0.5150401069518716,17.42711639404297,0.21802157163619995,0.8665728569030762
